78,78,78,79,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,77,78,78,78,78,78,78,78,78,78,78,78,79,12,12,78,78,78,78,78,78,78,78,78,78,78,78,78,77,78
78,78,78,79,12,12,12,12,12,12,12,12,12,12,12,12,12,68,69,69,73,78,78,78,78,78,78,78,78,78,78,78,79,12,78,78,78,78,78,78,78,78,78,78,78,78,78,78,77,78
78,78,78,79,12,12,12,12,12,12,12,12,12,12,12,12,12,77,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,12,78,78,78,78,78,78,78,78,78,78,78,78,78,77,78
78,78,78,72,70,12,12,12,12,12,12,12,12,12,12,12,12,77,78,78,78,78,78,78,78,78,78,78,78,78,78,63,88,12,12,12,78,78,78,78,78,78,78,78,78,78,78,78,77,78
78,78,78,78,72,69,69,69,69,70,12,12,12,12,12,12,12,77,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,12,12,12,78,78,78,78,78,78,78,78,78,78,78,78,77,78
78,78,78,78,78,78,78,78,78,79,12,12,12,12,12,12,12,77,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,12,12,12,78,78,78,78,78,78,78,78,78,78,78,77,77,78
78,78,78,78,78,78,78,78,78,72,69,69,69,69,69,69,69,73,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,12,12,12,78,78,78,78,78,78,78,78,78,78,78,77,77,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,12,12,12,78,78,78,78,78,78,78,78,78,78,78,77,77,12
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,12,12,12,78,78,78,78,78,78,78,78,78,78,78,77,77,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,12,12,12,78,78,78,78,68,69,69,70,78,78,78,77,12,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,63,87,87,87,87,88,12,12,12,78,78,78,68,69,73,78,78,79,78,78,78,77,12,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,63,87,87,87,87,88,12,12,12,12,12,12,12,12,78,78,78,77,78,78,78,78,79,78,78,78,77,12,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,63,87,88,12,12,12,12,12,12,12,12,12,12,12,12,12,78,68,69,73,0,0,0,78,79,78,78,78,77,12,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,12,12,12,12,12,12,12,12,12,12,12,12,12,78,78,77,78,78,78,78,63,87,88,78,78,78,77,12,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,12,12,12,12,12,12,12,12,12,12,12,12,78,78,78,77,78,78,78,78,79,78,78,78,78,78,77,12,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,12,12,12,12,12,12,12,12,12,12,12,78,78,78,78,77,78,78,78,78,79,78,78,78,78,78,77,12,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,12,12,12,12,12,12,12,12,12,78,78,78,78,78,78,77,78,78,78,78,79,78,78,78,78,78,77,12,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,12,12,12,12,12,12,12,12,12,78,78,78,78,78,78,86,64,0,0,63,88,78,78,78,78,78,77,12,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,72,69,69,70,12,12,12,12,12,12,12,78,78,78,78,78,78,78,86,87,87,88,78,78,78,78,78,78,78,12,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,12,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,12,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,68,69,69,69,69,69,12,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,78,78,78,78,78,78,78,78,78,78,78,68,69,69,69,69,69,69,69,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,12,12,12,12,12,12,68,69,69,69,69,69,69,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,72,69,69,69,69,69,69,69,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
